dataElement,period,orgUnit,value
DeMalMix001,202511,OuBaghaiHC1,0
DeMalSev001,202511,OuBaghaiHC1,0
DeMalDth001,202511,OuBaghaiHC1,0
DeMalTrt001,202511,OuBaghaiHC1,11
DeMalLln001,202511,OuBaghaiHC1,2
DeMalStk001,202511,OuBaghaiHC1,2
DeMalExp001,202511,OuBaghaiHC1,1
DeMalRec001,202511,OuBaghaiHC1,1
DeMalInd001,202511,OuBaghaiHC1,10
DeMalImp001,202511,OuBaghaiHC1,1
DePopEst001,202511,OuBaghaiHC1,53130
DeMalSus001,202512,OuBaghaiHC1,39
DeMalRdt001,202512,OuBaghaiHC1,28
DeMalMic001,202512,OuBaghaiHC1,5
DeMalPos001,202512,OuBaghaiHC1,7
DeMalPf0001,202512,OuBaghaiHC1,5
DeMalPv0001,202512,OuBaghaiHC1,2
DeMalMix001,202512,OuBaghaiHC1,0
DeMalSev001,202512,OuBaghaiHC1,1
DeMalDth001,202512,OuBaghaiHC1,0
DeMalTrt001,202512,OuBaghaiHC1,6
DeMalLln001,202512,OuBaghaiHC1,21
DeMalStk001,202512,OuBaghaiHC1,0
DeMalExp001,202512,OuBaghaiHC1,1
DeMalRec001,202512,OuBaghaiHC1,1
DeMalInd001,202512,OuBaghaiHC1,6
DeMalImp001,202512,OuBaghaiHC1,1
DePopEst001,202512,OuBaghaiHC1,53130
DeMalSus001,202401,OuMarishHC1,32
DeMalRdt001,202401,OuMarishHC1,19
DeMalMic001,202401,OuMarishHC1,8
DeMalPos001,202401,OuMarishHC1,5
DeMalPf0001,202401,OuMarishHC1,4
DeMalPv0001,202401,OuMarishHC1,1
DeMalMix001,202401,OuMarishHC1,0
DeMalSev001,202401,OuMarishHC1,0
DeMalDth001,202401,OuMarishHC1,0
DeMalTrt001,202401,OuMarishHC1,4
DeMalLln001,202401,OuMarishHC1,10
DeMalStk001,202401,OuMarishHC1,0
DeMalExp001,202401,OuMarishHC1,1
DeMalRec001,202401,OuMarishHC1,1
DeMalInd001,202401,OuMarishHC1,4
DeMalImp001,202401,OuMarishHC1,1
DePopEst001,202401,OuMarishHC1,28600
DeMalSus001,202402,OuMarishHC1,56
DeMalRdt001,202402,OuMarishHC1,45
DeMalMic001,202402,OuMarishHC1,8
DeMalPos001,202402,OuMarishHC1,10
DeMalPf0001,202402,OuMarishHC1,8
DeMalPv0001,202402,OuMarishHC1,2
DeMalMix001,202402,OuMarishHC1,0
DeMalSev001,202402,OuMarishHC1,1
DeMalDth001,202402,OuMarishHC1,0
DeMalTrt001,202402,OuMarishHC1,10
DeMalLln001,202402,OuMarishHC1,28
DeMalStk001,202402,OuMarishHC1,0
DeMalExp001,202402,OuMarishHC1,1
DeMalRec001,202402,OuMarishHC1,1
DeMalInd001,202402,OuMarishHC1,9
DeMalImp001,202402,OuMarishHC1,1
DePopEst001,202402,OuMarishHC1,28600
DeMalSus001,202403,OuMarishHC1,120
DeMalRdt001,202403,OuMarishHC1,85
DeMalMic001,202403,OuMarishHC1,17
DeMalPos001,202403,OuMarishHC1,19
DeMalPf0001,202403,OuMarishHC1,14
DeMalPv0001,202403,OuMarishHC1,5
DeMalMix001,202403,OuMarishHC1,0
DeMalSev001,202403,OuMarishHC1,1
DeMalDth001,202403,OuMarishHC1,0
DeMalTrt001,202403,OuMarishHC1,18
DeMalLln001,202403,OuMarishHC1,28
DeMalStk001,202403,OuMarishHC1,0
DeMalExp001,202403,OuMarishHC1,1
DeMalRec001,202403,OuMarishHC1,1
DeMalInd001,202403,OuMarishHC1,18
DeMalImp001,202403,OuMarishHC1,1
DePopEst001,202403,OuMarishHC1,28600
DeMalSus001,202404,OuMarishHC1,158
DeMalRdt001,202404,OuMarishHC1,109
DeMalMic001,202404,OuMarishHC1,25
DeMalPos001,202404,OuMarishHC1,23
DeMalPf0001,202404,OuMarishHC1,17
DeMalPv0001,202404,OuMarishHC1,5
DeMalMix001,202404,OuMarishHC1,1
DeMalSev001,202404,OuMarishHC1,1
DeMalDth001,202404,OuMarishHC1,0
DeMalTrt001,202404,OuMarishHC1,23
DeMalLln001,202404,OuMarishHC1,153
DeMalStk001,202404,OuMarishHC1,0
DeMalExp001,202404,OuMarishHC1,1
DeMalRec001,202404,OuMarishHC1,1
DeMalInd001,202404,OuMarishHC1,21
DeMalImp001,202404,OuMarishHC1,2
DePopEst001,202404,OuMarishHC1,28600
DeMalSus001,202405,OuMarishHC1,167
DeMalRdt001,202405,OuMarishHC1,115
DeMalMic001,202405,OuMarishHC1,19
DeMalPos001,202405,OuMarishHC1,25
DeMalPf0001,202405,OuMarishHC1,20
DeMalPv0001,202405,OuMarishHC1,4
DeMalMix001,202405,OuMarishHC1,1
DeMalSev001,202405,OuMarishHC1,1
DeMalDth001,202405,OuMarishHC1,0
DeMalTrt001,202405,OuMarishHC1,25
DeMalLln001,202405,OuMarishHC1,176
DeMalStk001,202405,OuMarishHC1,0
DeMalExp001,202405,OuMarishHC1,1
DeMalRec001,202405,OuMarishHC1,1
DeMalInd001,202405,OuMarishHC1,24
DeMalImp001,202405,OuMarishHC1,1
DePopEst001,202405,OuMarishHC1,28600
DeMalSus001,202406,OuMarishHC1,187
DeMalRdt001,202406,OuMarishHC1,105
DeMalMic001,202406,OuMarishHC1,39
DeMalPos001,202406,OuMarishHC1,27
DeMalPf0001,202406,OuMarishHC1,24
DeMalPv0001,202406,OuMarishHC1,3
DeMalMix001,202406,OuMarishHC1,0
DeMalSev001,202406,OuMarishHC1,2
DeMalDth001,202406,OuMarishHC1,0
DeMalTrt001,202406,OuMarishHC1,27
DeMalLln001,202406,OuMarishHC1,16
DeMalStk001,202406,OuMarishHC1,3
DeMalExp001,202406,OuMarishHC1,1
DeMalRec001,202406,OuMarishHC1,1
DeMalInd001,202406,OuMarishHC1,23
DeMalImp001,202406,OuMarishHC1,4
DePopEst001,202406,OuMarishHC1,28600
DeMalSus001,202407,OuMarishHC1,182
DeMalRdt001,202407,OuMarishHC1,128
DeMalMic001,202407,OuMarishHC1,35
DeMalPos001,202407,OuMarishHC1,29
DeMalPf0001,202407,OuMarishHC1,25
DeMalPv0001,202407,OuMarishHC1,4
DeMalMix001,202407,OuMarishHC1,0
DeMalSev001,202407,OuMarishHC1,1
DeMalDth001,202407,OuMarishHC1,0
DeMalTrt001,202407,OuMarishHC1,29
DeMalLln001,202407,OuMarishHC1,11
DeMalStk001,202407,OuMarishHC1,0
DeMalExp001,202407,OuMarishHC1,1
DeMalRec001,202407,OuMarishHC1,1
DeMalInd001,202407,OuMarishHC1,26
DeMalImp001,202407,OuMarishHC1,3
DePopEst001,202407,OuMarishHC1,28600
DeMalSus001,202408,OuMarishHC1,125
DeMalRdt001,202408,OuMarishHC1,81
DeMalMic001,202408,OuMarishHC1,22
DeMalPos001,202408,OuMarishHC1,19
DeMalPf0001,202408,OuMarishHC1,14
DeMalPv0001,202408,OuMarishHC1,5
DeMalMix001,202408,OuMarishHC1,0
DeMalSev001,202408,OuMarishHC1,2
DeMalDth001,202408,OuMarishHC1,0
DeMalTrt001,202408,OuMarishHC1,19
DeMalLln001,202408,OuMarishHC1,34
DeMalStk001,202408,OuMarishHC1,0
DeMalExp001,202408,OuMarishHC1,1
DeMalRec001,202408,OuMarishHC1,1
DeMalInd001,202408,OuMarishHC1,18
DeMalImp001,202408,OuMarishHC1,1
DePopEst001,202408,OuMarishHC1,28600
DeMalSus001,202409,OuMarishHC1,182
DeMalRdt001,202409,OuMarishHC1,135
DeMalMic001,202409,OuMarishHC1,26
DeMalPos001,202409,OuMarishHC1,35
DeMalPf0001,202409,OuMarishHC1,26
DeMalPv0001,202409,OuMarishHC1,8
DeMalMix001,202409,OuMarishHC1,1
DeMalSev001,202409,OuMarishHC1,2
DeMalDth001,202409,OuMarishHC1,0
DeMalTrt001,202409,OuMarishHC1,35
DeMalLln001,202409,OuMarishHC1,25
DeMalStk001,202409,OuMarishHC1,0
DeMalExp001,202409,OuMarishHC1,1
DeMalRec001,202409,OuMarishHC1,1
DeMalInd001,202409,OuMarishHC1,30
DeMalImp001,202409,OuMarishHC1,5
DePopEst001,202409,OuMarishHC1,28600
DeMalSus001,202410,OuMarishHC1,167
DeMalRdt001,202410,OuMarishHC1,111
DeMalMic001,202410,OuMarishHC1,16
DeMalPos001,202410,OuMarishHC1,24
DeMalPf0001,202410,OuMarishHC1,19
DeMalPv0001,202410,OuMarishHC1,5
DeMalMix001,202410,OuMarishHC1,0
DeMalSev001,202410,OuMarishHC1,2
DeMalDth001,202410,OuMarishHC1,0
DeMalTrt001,202410,OuMarishHC1,24
DeMalLln001,202410,OuMarishHC1,0
DeMalStk001,202410,OuMarishHC1,0
DeMalExp001,202410,OuMarishHC1,1
DeMalRec001,202410,OuMarishHC1,1
DeMalInd001,202410,OuMarishHC1,21
DeMalImp001,202410,OuMarishHC1,3
DePopEst001,202410,OuMarishHC1,28600
DeMalSus001,202411,OuMarishHC1,81
DeMalRdt001,202411,OuMarishHC1,55
DeMalMic001,202411,OuMarishHC1,19
DeMalPos001,202411,OuMarishHC1,12
DeMalPf0001,202411,OuMarishHC1,9
DeMalPv0001,202411,OuMarishHC1,3
DeMalMix001,202411,OuMarishHC1,0
DeMalSev001,202411,OuMarishHC1,1
DeMalDth001,202411,OuMarishHC1,0
DeMalTrt001,202411,OuMarishHC1,11
DeMalLln001,202411,OuMarishHC1,33
DeMalStk001,202411,OuMarishHC1,2
DeMalExp001,202411,OuMarishHC1,1
DeMalRec001,202411,OuMarishHC1,1
DeMalInd001,202411,OuMarishHC1,11
DeMalImp001,202411,OuMarishHC1,1
DePopEst001,202411,OuMarishHC1,28600
DeMalSus001,202412,OuMarishHC1,48
DeMalRdt001,202412,OuMarishHC1,35
DeMalMic001,202412,OuMarishHC1,9
DeMalPos001,202412,OuMarishHC1,9
DeMalPf0001,202412,OuMarishHC1,7
DeMalPv0001,202412,OuMarishHC1,2
DeMalMix001,202412,OuMarishHC1,0
DeMalSev001,202412,OuMarishHC1,0
DeMalDth001,202412,OuMarishHC1,0
DeMalTrt001,202412,OuMarishHC1,9
DeMalLln001,202412,OuMarishHC1,3
DeMalStk001,202412,OuMarishHC1,0
DeMalExp001,202412,OuMarishHC1,1
DeMalRec001,202412,OuMarishHC1,1
DeMalInd001,202412,OuMarishHC1,8
DeMalImp001,202412,OuMarishHC1,1
DePopEst001,202412,OuMarishHC1,28600
DeMalSus001,202501,OuMarishHC1,54
DeMalRdt001,202501,OuMarishHC1,32
DeMalMic001,202501,OuMarishHC1,11
DeMalPos001,202501,OuMarishHC1,8
DeMalPf0001,202501,OuMarishHC1,7
DeMalPv0001,202501,OuMarishHC1,1
DeMalMix001,202501,OuMarishHC1,0
DeMalSev001,202501,OuMarishHC1,1
DeMalDth001,202501,OuMarishHC1,0
DeMalTrt001,202501,OuMarishHC1,8
DeMalLln001,202501,OuMarishHC1,25
DeMalStk001,202501,OuMarishHC1,0
DeMalExp001,202501,OuMarishHC1,1
DeMalRec001,202501,OuMarishHC1,1
DeMalInd001,202501,OuMarishHC1,7
DeMalImp001,202501,OuMarishHC1,1
DePopEst001,202501,OuMarishHC1,28943
DeMalSus001,202502,OuMarishHC1,48
DeMalRdt001,202502,OuMarishHC1,28
DeMalMic001,202502,OuMarishHC1,12
DeMalPos001,202502,OuMarishHC1,7
DeMalPf0001,202502,OuMarishHC1,6
DeMalPv0001,202502,OuMarishHC1,1
DeMalMix001,202502,OuMarishHC1,0
DeMalSev001,202502,OuMarishHC1,0
DeMalDth001,202502,OuMarishHC1,0
DeMalTrt001,202502,OuMarishHC1,7
DeMalLln001,202502,OuMarishHC1,30
DeMalStk001,202502,OuMarishHC1,2
DeMalExp001,202502,OuMarishHC1,1
DeMalRec001,202502,OuMarishHC1,1
DeMalInd001,202502,OuMarishHC1,6
DeMalImp001,202502,OuMarishHC1,1
DePopEst001,202502,OuMarishHC1,28943
DeMalSus001,202503,OuMarishHC1,89
DeMalRdt001,202503,OuMarishHC1,53
DeMalMic001,202503,OuMarishHC1,15
DeMalPos001,202503,OuMarishHC1,17
DeMalPf0001,202503,OuMarishHC1,13
DeMalPv0001,202503,OuMarishHC1,3
DeMalMix001,202503,OuMarishHC1,1
DeMalSev001,202503,OuMarishHC1,1
DeMalDth001,202503,OuMarishHC1,0
DeMalTrt001,202503,OuMarishHC1,17
DeMalLln001,202503,OuMarishHC1,6
DeMalStk001,202503,OuMarishHC1,2
DeMalExp001,202503,OuMarishHC1,1
DeMalRec001,202503,OuMarishHC1,1
DeMalInd001,202503,OuMarishHC1,16
DeMalImp001,202503,OuMarishHC1,1
DePopEst001,202503,OuMarishHC1,28943
DeMalSus001,202504,OuMarishHC1,146
DeMalRdt001,202504,OuMarishHC1,79
DeMalMic001,202504,OuMarishHC1,35
DeMalPos001,202504,OuMarishHC1,24
DeMalPf0001,202504,OuMarishHC1,19
DeMalPv0001,202504,OuMarishHC1,5
DeMalMix001,202504,OuMarishHC1,0
DeMalSev001,202504,OuMarishHC1,1
DeMalDth001,202504,OuMarishHC1,0
DeMalTrt001,202504,OuMarishHC1,24
DeMalLln001,202504,OuMarishHC1,164
DeMalStk001,202504,OuMarishHC1,0
DeMalExp001,202504,OuMarishHC1,1
DeMalRec001,202504,OuMarishHC1,1
DeMalInd001,202504,OuMarishHC1,23
DeMalImp001,202504,OuMarishHC1,1
DePopEst001,202504,OuMarishHC1,28943
DeMalSus001,202505,OuMarishHC1,169
DeMalRdt001,202505,OuMarishHC1,102
DeMalMic001,202505,OuMarishHC1,29
DeMalPos001,202505,OuMarishHC1,28
DeMalPf0001,202505,OuMarishHC1,21
DeMalPv0001,202505,OuMarishHC1,7
DeMalMix001,202505,OuMarishHC1,0
DeMalSev001,202505,OuMarishHC1,1
DeMalDth001,202505,OuMarishHC1,0
DeMalTrt001,202505,OuMarishHC1,28
DeMalLln001,202505,OuMarishHC1,121
DeMalStk001,202505,OuMarishHC1,2
DeMalExp001,202505,OuMarishHC1,1
DeMalRec001,202505,OuMarishHC1,1
DeMalInd001,202505,OuMarishHC1,25
DeMalImp001,202505,OuMarishHC1,3
DePopEst001,202505,OuMarishHC1,28943
DeMalSus001,202506,OuMarishHC1,191
DeMalRdt001,202506,OuMarishHC1,111
DeMalMic001,202506,OuMarishHC1,50
DeMalPos001,202506,OuMarishHC1,35
DeMalPf0001,202506,OuMarishHC1,26
DeMalPv0001,202506,OuMarishHC1,9
DeMalMix001,202506,OuMarishHC1,0
DeMalSev001,202506,OuMarishHC1,1
DeMalDth001,202506,OuMarishHC1,0
DeMalTrt001,202506,OuMarishHC1,35
DeMalLln001,202506,OuMarishHC1,92
DeMalStk001,202506,OuMarishHC1,2
DeMalExp001,202506,OuMarishHC1,1
DeMalRec001,202506,OuMarishHC1,1
DeMalInd001,202506,OuMarishHC1,30
DeMalImp001,202506,OuMarishHC1,5
DePopEst001,202506,OuMarishHC1,28943
DeMalSus001,202507,OuMarishHC1,302
DeMalRdt001,202507,OuMarishHC1,204
DeMalMic001,202507,OuMarishHC1,55
DeMalPos001,202507,OuMarishHC1,51
DeMalPf0001,202507,OuMarishHC1,38
DeMalPv0001,202507,OuMarishHC1,13
DeMalMix001,202507,OuMarishHC1,0
DeMalSev001,202507,OuMarishHC1,3
DeMalDth001,202507,OuMarishHC1,0
DeMalTrt001,202507,OuMarishHC1,51
DeMalLln001,202507,OuMarishHC1,6
DeMalStk001,202507,OuMarishHC1,0
DeMalExp001,202507,OuMarishHC1,1
DeMalRec001,202507,OuMarishHC1,1
DeMalInd001,202507,OuMarishHC1,48
DeMalImp001,202507,OuMarishHC1,3
DePopEst001,202507,OuMarishHC1,28943
DeMalSus001,202508,OuMarishHC1,383
DeMalRdt001,202508,OuMarishHC1,263
DeMalMic001,202508,OuMarishHC1,73
DeMalPos001,202508,OuMarishHC1,46
DeMalPf0001,202508,OuMarishHC1,38
DeMalPv0001,202508,OuMarishHC1,8
DeMalMix001,202508,OuMarishHC1,0
DeMalSev001,202508,OuMarishHC1,3
DeMalDth001,202508,OuMarishHC1,0
DeMalTrt001,202508,OuMarishHC1,46
DeMalLln001,202508,OuMarishHC1,13
DeMalStk001,202508,OuMarishHC1,0
DeMalExp001,202508,OuMarishHC1,1
DeMalRec001,202508,OuMarishHC1,1
DeMalInd001,202508,OuMarishHC1,42
DeMalImp001,202508,OuMarishHC1,4
DePopEst001,202508,OuMarishHC1,28943
DeMalSus001,202509,OuMarishHC1,151
DeMalRdt001,202509,OuMarishHC1,104
DeMalMic001,202509,OuMarishHC1,35
DeMalPos001,202509,OuMarishHC1,24
DeMalPf0001,202509,OuMarishHC1,21
DeMalPv0001,202509,OuMarishHC1,3
DeMalMix001,202509,OuMarishHC1,0
DeMalSev001,202509,OuMarishHC1,1
DeMalDth001,202509,OuMarishHC1,0
DeMalTrt001,202509,OuMarishHC1,24
DeMalLln001,202509,OuMarishHC1,26
DeMalStk001,202509,OuMarishHC1,0
DeMalExp001,202509,OuMarishHC1,1
DeMalRec001,202509,OuMarishHC1,1
DeMalInd001,202509,OuMarishHC1,22
DeMalImp001,202509,OuMarishHC1,2
DePopEst001,202509,OuMarishHC1,28943
DeMalSus001,202510,OuMarishHC1,122
DeMalRdt001,202510,OuMarishHC1,78
DeMalMic001,202510,OuMarishHC1,23
DeMalPos001,202510,OuMarishHC1,21
DeMalPf0001,202510,OuMarishHC1,18
DeMalPv0001,202510,OuMarishHC1,2
DeMalMix001,202510,OuMarishHC1,1
DeMalSev001,202510,OuMarishHC1,2
DeMalDth001,202510,OuMarishHC1,0
DeMalTrt001,202510,OuMarishHC1,21
DeMalLln001,202510,OuMarishHC1,6
DeMalStk001,202510,OuMarishHC1,0
DeMalExp001,202510,OuMarishHC1,1
DeMalRec001,202510,OuMarishHC1,1
DeMalInd001,202510,OuMarishHC1,20
DeMalImp001,202510,OuMarishHC1,1
DePopEst001,202510,OuMarishHC1,28943
DeMalSus001,202511,OuMarishHC1,79
DeMalRdt001,202511,OuMarishHC1,55
DeMalMic001,202511,OuMarishHC1,13
DeMalPos001,202511,OuMarishHC1,13
DeMalPf0001,202511,OuMarishHC1,11
DeMalPv0001,202511,OuMarishHC1,2
DeMalMix001,202511,OuMarishHC1,0
DeMalSev001,202511,OuMarishHC1,1
DeMalDth001,202511,OuMarishHC1,0
DeMalTrt001,202511,OuMarishHC1,13
DeMalLln001,202511,OuMarishHC1,20
DeMalStk001,202511,OuMarishHC1,0
DeMalExp001,202511,OuMarishHC1,1
DeMalRec001,202511,OuMarishHC1,1
DeMalInd001,202511,OuMarishHC1,12
DeMalImp001,202511,OuMarishHC1,1
DePopEst001,202511,OuMarishHC1,28943
DeMalSus001,202512,OuMarishHC1,63
DeMalRdt001,202512,OuMarishHC1,49
DeMalMic001,202512,OuMarishHC1,9
DeMalPos001,202512,OuMarishHC1,10
DeMalPf0001,202512,OuMarishHC1,7
DeMalPv0001,202512,OuMarishHC1,3
DeMalMix001,202512,OuMarishHC1,0
DeMalSev001,202512,OuMarishHC1,1
DeMalDth001,202512,OuMarishHC1,0
DeMalTrt001,202512,OuMarishHC1,10
DeMalLln001,202512,OuMarishHC1,8
DeMalStk001,202512,OuMarishHC1,0
DeMalExp001,202512,OuMarishHC1,1
DeMalRec001,202512,OuMarishHC1,1
DeMalInd001,202512,OuMarishHC1,10
DeMalImp001,202512,OuMarishHC1,0
DePopEst001,202512,OuMarishHC1,28943
DeMalSus001,202401,OuBelaicHC1,64
DeMalRdt001,202401,OuBelaicHC1,44
DeMalMic001,202401,OuBelaicHC1,9
DeMalPos001,202401,OuBelaicHC1,7
DeMalPf0001,202401,OuBelaicHC1,6
DeMalPv0001,202401,OuBelaicHC1,1
DeMalMix001,202401,OuBelaicHC1,0
DeMalSev001,202401,OuBelaicHC1,0
DeMalDth001,202401,OuBelaicHC1,0
DeMalTrt001,202401,OuBelaicHC1,7
DeMalLln001,202401,OuBelaicHC1,24
DeMalStk001,202401,OuBelaicHC1,0
DeMalExp001,202401,OuBelaicHC1,1
DeMalRec001,202401,OuBelaicHC1,1
DeMalInd001,202401,OuBelaicHC1,6
DeMalImp001,202401,OuBelaicHC1,1
DePopEst001,202401,OuBelaicHC1,31900
DeMalSus001,202402,OuBelaicHC1,23
DeMalRdt001,202402,OuBelaicHC1,17
DeMalMic001,202402,OuBelaicHC1,4
DeMalPos001,202402,OuBelaicHC1,4
DeMalPf0001,202402,OuBelaicHC1,3
DeMalPv0001,202402,OuBelaicHC1,1
DeMalMix001,202402,OuBelaicHC1,0
DeMalSev001,202402,OuBelaicHC1,0
DeMalDth001,202402,OuBelaicHC1,0
DeMalTrt001,202402,OuBelaicHC1,4
DeMalLln001,202402,OuBelaicHC1,0
DeMalStk001,202402,OuBelaicHC1,0
DeMalExp001,202402,OuBelaicHC1,1
DeMalRec001,202402,OuBelaicHC1,1
DeMalInd001,202402,OuBelaicHC1,4
DeMalImp001,202402,OuBelaicHC1,0
DePopEst001,202402,OuBelaicHC1,31900
DeMalSus001,202403,OuBelaicHC1,106
DeMalRdt001,202403,OuBelaicHC1,84
DeMalMic001,202403,OuBelaicHC1,15
DeMalPos001,202403,OuBelaicHC1,16
DeMalPf0001,202403,OuBelaicHC1,12
DeMalPv0001,202403,OuBelaicHC1,4
DeMalMix001,202403,OuBelaicHC1,0
DeMalSev001,202403,OuBelaicHC1,1
DeMalDth001,202403,OuBelaicHC1,0
DeMalTrt001,202403,OuBelaicHC1,15
DeMalLln001,202403,OuBelaicHC1,18
DeMalStk001,202403,OuBelaicHC1,1
DeMalExp001,202403,OuBelaicHC1,1
DeMalRec001,202403,OuBelaicHC1,1
DeMalInd001,202403,OuBelaicHC1,15
DeMalImp001,202403,OuBelaicHC1,1
DePopEst001,202403,OuBelaicHC1,31900
DeMalSus001,202404,OuBelaicHC1,145
DeMalRdt001,202404,OuBelaicHC1,84
DeMalMic001,202404,OuBelaicHC1,34
DeMalPos001,202404,OuBelaicHC1,20
DeMalPf0001,202404,OuBelaicHC1,16
DeMalPv0001,202404,OuBelaicHC1,4
DeMalMix001,202404,OuBelaicHC1,0
DeMalSev001,202404,OuBelaicHC1,2
DeMalDth001,202404,OuBelaicHC1,0
DeMalTrt001,202404,OuBelaicHC1,20
DeMalLln001,202404,OuBelaicHC1,75
DeMalStk001,202404,OuBelaicHC1,0
DeMalExp001,202404,OuBelaicHC1,1
DeMalRec001,202404,OuBelaicHC1,1
DeMalInd001,202404,OuBelaicHC1,19
DeMalImp001,202404,OuBelaicHC1,1
DePopEst001,202404,OuBelaicHC1,31900
DeMalSus001,202405,OuBelaicHC1,199
DeMalRdt001,202405,OuBelaicHC1,106
DeMalMic001,202405,OuBelaicHC1,48
DeMalPos001,202405,OuBelaicHC1,28
DeMalPf0001,202405,OuBelaicHC1,22
DeMalPv0001,202405,OuBelaicHC1,6
DeMalMix001,202405,OuBelaicHC1,0
DeMalSev001,202405,OuBelaicHC1,1
DeMalDth001,202405,OuBelaicHC1,0
DeMalTrt001,202405,OuBelaicHC1,28
DeMalLln001,202405,OuBelaicHC1,0
DeMalStk001,202405,OuBelaicHC1,0
DeMalExp001,202405,OuBelaicHC1,1
DeMalRec001,202405,OuBelaicHC1,1
DeMalInd001,202405,OuBelaicHC1,25
DeMalImp001,202405,OuBelaicHC1,3
DePopEst001,202405,OuBelaicHC1,31900
DeMalSus001,202406,OuBelaicHC1,176
DeMalRdt001,202406,OuBelaicHC1,117
DeMalMic001,202406,OuBelaicHC1,45
DeMalPos001,202406,OuBelaicHC1,35
DeMalPf0001,202406,OuBelaicHC1,31
DeMalPv0001,202406,OuBelaicHC1,3
DeMalMix001,202406,OuBelaicHC1,1
DeMalSev001,202406,OuBelaicHC1,2
DeMalDth001,202406,OuBelaicHC1,0
DeMalTrt001,202406,OuBelaicHC1,35
DeMalLln001,202406,OuBelaicHC1,88
DeMalStk001,202406,OuBelaicHC1,1
DeMalExp001,202406,OuBelaicHC1,1
DeMalRec001,202406,OuBelaicHC1,1
DeMalInd001,202406,OuBelaicHC1,31
DeMalImp001,202406,OuBelaicHC1,4
DePopEst001,202406,OuBelaicHC1,31900
DeMalSus001,202407,OuBelaicHC1,291
DeMalRdt001,202407,OuBelaicHC1,168
DeMalMic001,202407,OuBelaicHC1,56
DeMalPos001,202407,OuBelaicHC1,39
DeMalPf0001,202407,OuBelaicHC1,30
DeMalPv0001,202407,OuBelaicHC1,9
DeMalMix001,202407,OuBelaicHC1,0
DeMalSev001,202407,OuBelaicHC1,3
DeMalDth001,202407,OuBelaicHC1,0
DeMalTrt001,202407,OuBelaicHC1,39
DeMalLln001,202407,OuBelaicHC1,24
DeMalStk001,202407,OuBelaicHC1,0
DeMalExp001,202407,OuBelaicHC1,1
DeMalRec001,202407,OuBelaicHC1,1
DeMalInd001,202407,OuBelaicHC1,36
DeMalImp001,202407,OuBelaicHC1,3
DePopEst001,202407,OuBelaicHC1,31900
DeMalSus001,202408,OuBelaicHC1,285
DeMalRdt001,202408,OuBelaicHC1,184
DeMalMic001,202408,OuBelaicHC1,40
DeMalPos001,202408,OuBelaicHC1,40
DeMalPf0001,202408,OuBelaicHC1,33
DeMalPv0001,202408,OuBelaicHC1,6
DeMalMix001,202408,OuBelaicHC1,1
DeMalSev001,202408,OuBelaicHC1,2
DeMalDth001,202408,OuBelaicHC1,0
DeMalTrt001,202408,OuBelaicHC1,40
DeMalLln001,202408,OuBelaicHC1,18
DeMalStk001,202408,OuBelaicHC1,0
DeMalExp001,202408,OuBelaicHC1,1
DeMalRec001,202408,OuBelaicHC1,1
DeMalInd001,202408,OuBelaicHC1,37
DeMalImp001,202408,OuBelaicHC1,3
DePopEst001,202408,OuBelaicHC1,31900
DeMalSus001,202409,OuBelaicHC1,125
DeMalRdt001,202409,OuBelaicHC1,92
DeMalMic001,202409,OuBelaicHC1,23
DeMalPos001,202409,OuBelaicHC1,23
DeMalPf0001,202409,OuBelaicHC1,18
DeMalPv0001,202409,OuBelaicHC1,5
DeMalMix001,202409,OuBelaicHC1,0
DeMalSev001,202409,OuBelaicHC1,1
DeMalDth001,202409,OuBelaicHC1,0
DeMalTrt001,202409,OuBelaicHC1,22
DeMalLln001,202409,OuBelaicHC1,17
DeMalStk001,202409,OuBelaicHC1,0
DeMalExp001,202409,OuBelaicHC1,1
DeMalRec001,202409,OuBelaicHC1,1
DeMalInd001,202409,OuBelaicHC1,21
DeMalImp001,202409,OuBelaicHC1,2
DePopEst001,202409,OuBelaicHC1,31900
DeMalSus001,202410,OuBelaicHC1,123
DeMalRdt001,202410,OuBelaicHC1,85
DeMalMic001,202410,OuBelaicHC1,17
DeMalPos001,202410,OuBelaicHC1,20
DeMalPf0001,202410,OuBelaicHC1,17
DeMalPv0001,202410,OuBelaicHC1,2
DeMalMix001,202410,OuBelaicHC1,1
DeMalSev001,202410,OuBelaicHC1,1
DeMalDth001,202410,OuBelaicHC1,0
DeMalTrt001,202410,OuBelaicHC1,20
DeMalLln001,202410,OuBelaicHC1,26
DeMalStk001,202410,OuBelaicHC1,0
DeMalExp001,202410,OuBelaicHC1,1
DeMalRec001,202410,OuBelaicHC1,1
DeMalInd001,202410,OuBelaicHC1,18
DeMalImp001,202410,OuBelaicHC1,2
DePopEst001,202410,OuBelaicHC1,31900
DeMalSus001,202411,OuBelaicHC1,83
DeMalRdt001,202411,OuBelaicHC1,47
DeMalMic001,202411,OuBelaicHC1,18
DeMalPos001,202411,OuBelaicHC1,11
DeMalPf0001,202411,OuBelaicHC1,8
DeMalPv0001,202411,OuBelaicHC1,3
DeMalMix001,202411,OuBelaicHC1,0
DeMalSev001,202411,OuBelaicHC1,0
DeMalDth001,202411,OuBelaicHC1,0
DeMalTrt001,202411,OuBelaicHC1,10
DeMalLln001,202411,OuBelaicHC1,10
DeMalStk001,202411,OuBelaicHC1,0
